Now starting Left hand comparisons:
222_2.bmp <-> 222_4.bmp similarity score:0.16409036860879905
222_6.bmp <-> 222_5.bmp similarity score:0.3162901307966706
222_6.bmp <-> 222_4.bmp similarity score:0.09869203329369798
222_5.bmp <-> 222_4.bmp similarity score:0.13079667063020214
059_6.bmp <-> 059_4.bmp similarity score:0.052318668252080855
059_6.bmp <-> 059_5.bmp similarity score:0.2520808561236623
059_6.bmp <-> 059_1.bmp similarity score:0.3222354340071344
059_6.bmp <-> 059_2.bmp similarity score:0.27824019024970276
059_6.bmp <-> 059_3.bmp similarity score:0.20927467300832342
059_4.bmp <-> 059_5.bmp similarity score:0.08561236623067776
059_4.bmp <-> 059_1.bmp similarity score:0.057074910820451845
059_4.bmp <-> 059_2.bmp similarity score:0.09512485136741974
059_4.bmp <-> 059_3.bmp similarity score:0.057074910820451845
059_5.bmp <-> 059_1.bmp similarity score:0.2294887039239001
059_5.bmp <-> 059_2.bmp similarity score:0.21878715814506539
059_5.bmp <-> 059_3.bmp similarity score:0.14149821640903687
059_1.bmp <-> 059_2.bmp similarity score:0.3055885850178359
059_1.bmp <-> 059_3.bmp similarity score:0.267538644470868
059_2.bmp <-> 059_3.bmp similarity score:0.14625445897740785
046_1.bmp <-> 046_3.bmp similarity score:0.2437574316290131
046_1.bmp <-> 046_2.bmp similarity score:0.09512485136741974
046_1.bmp <-> 046_5.bmp similarity score:0.1248513674197384
046_1.bmp <-> 046_4.bmp similarity score:0.1403091557669441
046_3.bmp <-> 046_2.bmp similarity score:0.15576694411414982
046_3.bmp <-> 046_5.bmp similarity score:0.19500594530321047
046_3.bmp <-> 046_4.bmp similarity score:0.12960760998810938
046_2.bmp <-> 046_5.bmp similarity score:0.14149821640903687
046_2.bmp <-> 046_4.bmp similarity score:0.09869203329369798
046_5.bmp <-> 046_4.bmp similarity score:0.1070154577883472
003_1.bmp <-> 003_3.bmp similarity score:0.16409036860879905
003_1.bmp <-> 003_2.bmp similarity score:0.06539833531510107
003_1.bmp <-> 003_6.bmp similarity score:0.10582639714625446
003_1.bmp <-> 003_5.bmp similarity score:0.13912009512485138
003_1.bmp <-> 003_4.bmp similarity score:0.06896551724137931
003_3.bmp <-> 003_2.bmp similarity score:0.24256837098692033
003_3.bmp <-> 003_6.bmp similarity score:0.2734839476813318
003_3.bmp <-> 003_5.bmp similarity score:0.4292508917954816
003_3.bmp <-> 003_4.bmp similarity score:0.16646848989298454
003_2.bmp <-> 003_6.bmp similarity score:0.2699167657550535
003_2.bmp <-> 003_5.bmp similarity score:0.24256837098692033
003_2.bmp <-> 003_4.bmp similarity score:0.24613555291319858
003_6.bmp <-> 003_5.bmp similarity score:0.3079667063020214
003_6.bmp <-> 003_4.bmp similarity score:0.2140309155766944
003_5.bmp <-> 003_4.bmp similarity score:0.17717003567181927
200_6.bmp <-> 200_4.bmp similarity score:0.24851367419738407
200_6.bmp <-> 200_5.bmp similarity score:0.291319857312723
200_6.bmp <-> 200_1.bmp similarity score:0.10107015457788347
200_6.bmp <-> 200_2.bmp similarity score:0.15101070154577884
200_6.bmp <-> 200_3.bmp similarity score:0.24019024970273484
200_4.bmp <-> 200_5.bmp similarity score:0.2294887039239001
200_4.bmp <-> 200_1.bmp similarity score:0.06658739595719382
200_4.bmp <-> 200_2.bmp similarity score:0.12128418549346016
200_4.bmp <-> 200_3.bmp similarity score:0.29369797859690844
200_5.bmp <-> 200_1.bmp similarity score:0.09869203329369798
200_5.bmp <-> 200_2.bmp similarity score:0.15101070154577884
200_5.bmp <-> 200_3.bmp similarity score:0.21878715814506539
200_1.bmp <-> 200_2.bmp similarity score:0.1724137931034483
200_1.bmp <-> 200_3.bmp similarity score:0.08323424494649227
200_2.bmp <-> 200_3.bmp similarity score:0.16409036860879905
080_5.bmp <-> 080_4.bmp similarity score:0.24256837098692033
080_5.bmp <-> 080_1.bmp similarity score:0.2259215219976219
080_5.bmp <-> 080_3.bmp similarity score:0.40190249702734837
080_5.bmp <-> 080_2.bmp similarity score:0.31153388822829964
080_4.bmp <-> 080_1.bmp similarity score:0.21284185493460167
080_4.bmp <-> 080_3.bmp similarity score:0.2259215219976219
080_4.bmp <-> 080_2.bmp similarity score:0.31153388822829964
080_1.bmp <-> 080_3.bmp similarity score:0.26040428061831156
080_1.bmp <-> 080_2.bmp similarity score:0.25802615933412604
080_3.bmp <-> 080_2.bmp similarity score:0.27705112960760997
144_4.bmp <-> 144_5.bmp similarity score:0.4756242568370987
144_4.bmp <-> 144_1.bmp similarity score:0.11296076099881094
144_4.bmp <-> 144_2.bmp similarity score:0.2794292508917955
144_4.bmp <-> 144_3.bmp similarity score:0.27824019024970276
144_5.bmp <-> 144_1.bmp similarity score:0.12604042806183116
144_5.bmp <-> 144_2.bmp similarity score:0.31272294887039237
144_5.bmp <-> 144_3.bmp similarity score:0.31153388822829964
144_1.bmp <-> 144_2.bmp similarity score:0.178359096313912
144_1.bmp <-> 144_3.bmp similarity score:0.1545778834720571
144_2.bmp <-> 144_3.bmp similarity score:0.460166468489893
101_4.bmp <-> 101_5.bmp similarity score:0.2140309155766944
101_4.bmp <-> 101_1.bmp similarity score:0.15695600475624258
101_4.bmp <-> 101_2.bmp similarity score:0.1938168846611177
101_4.bmp <-> 101_3.bmp similarity score:0.1581450653983353
101_5.bmp <-> 101_1.bmp similarity score:0.12841854934601665
101_5.bmp <-> 101_2.bmp similarity score:0.12960760998810938
101_5.bmp <-> 101_3.bmp similarity score:0.1450653983353151
101_1.bmp <-> 101_2.bmp similarity score:0.28656361474435194
101_1.bmp <-> 101_3.bmp similarity score:0.2984542211652794
101_2.bmp <-> 101_3.bmp similarity score:0.2901307966706302
160_5.bmp <-> 160_4.bmp similarity score:0.351961950059453
160_5.bmp <-> 160_1.bmp similarity score:0.12247324613555291
160_5.bmp <-> 160_3.bmp similarity score:0.07728894173602854
160_5.bmp <-> 160_2.bmp similarity score:0.16171224732461356
160_4.bmp <-> 160_1.bmp similarity score:0.15219976218787157
160_4.bmp <-> 160_3.bmp similarity score:0.07966706302021404
160_4.bmp <-> 160_2.bmp similarity score:0.17122473246135553
160_1.bmp <-> 160_3.bmp similarity score:0.10344827586206896
160_1.bmp <-> 160_2.bmp similarity score:0.1117717003567182
160_3.bmp <-> 160_2.bmp similarity score:0.11890606420927467
125_5.bmp <-> 125_4.bmp similarity score:0.21997621878715815
125_5.bmp <-> 125_1.bmp similarity score:0.20214030915576695
125_5.bmp <-> 125_3.bmp similarity score:0.2211652794292509
125_5.bmp <-> 125_2.bmp similarity score:0.3210463733650416
125_4.bmp <-> 125_1.bmp similarity score:0.16409036860879905
125_4.bmp <-> 125_3.bmp similarity score:0.2057074910820452
125_4.bmp <-> 125_2.bmp similarity score:0.1985731272294887
125_1.bmp <-> 125_3.bmp similarity score:0.2437574316290131
125_1.bmp <-> 125_2.bmp similarity score:0.21284185493460167
125_3.bmp <-> 125_2.bmp similarity score:0.23305588585017836
099_4.bmp <-> 099_5.bmp similarity score:0.26040428061831156
099_4.bmp <-> 099_1.bmp similarity score:0.20451843043995244
099_4.bmp <-> 099_2.bmp similarity score:0.1426872770511296
099_4.bmp <-> 099_3.bmp similarity score:0.0713436385255648
099_5.bmp <-> 099_1.bmp similarity score:0.3460166468489893
099_5.bmp <-> 099_2.bmp similarity score:0.22829964328180738
099_5.bmp <-> 099_3.bmp similarity score:0.0713436385255648
099_1.bmp <-> 099_2.bmp similarity score:0.30083234244946494
099_1.bmp <-> 099_3.bmp similarity score:0.07728894173602854
099_2.bmp <-> 099_3.bmp similarity score:0.1070154577883472
064_4.bmp <-> 064_5.bmp similarity score:0.26872770511296074
064_4.bmp <-> 064_1.bmp similarity score:0.2615933412604043
064_4.bmp <-> 064_2.bmp similarity score:0.3103448275862069
064_4.bmp <-> 064_3.bmp similarity score:0.34839476813317477
064_5.bmp <-> 064_1.bmp similarity score:0.2057074910820452
064_5.bmp <-> 064_2.bmp similarity score:0.2615933412604043
064_5.bmp <-> 064_3.bmp similarity score:0.187871581450654
064_1.bmp <-> 064_2.bmp similarity score:0.2413793103448276
064_1.bmp <-> 064_3.bmp similarity score:0.18549346016646848
064_2.bmp <-> 064_3.bmp similarity score:0.2437574316290131
179_4.bmp <-> 179_5.bmp similarity score:0.3376932223543401
179_4.bmp <-> 179_1.bmp similarity score:0.16527942925089179
179_4.bmp <-> 179_2.bmp similarity score:0.2734839476813318
179_4.bmp <-> 179_3.bmp similarity score:0.08561236623067776
179_5.bmp <-> 179_1.bmp similarity score:0.1070154577883472
179_5.bmp <-> 179_2.bmp similarity score:0.25802615933412604
179_5.bmp <-> 179_3.bmp similarity score:0.07491082045184304
179_1.bmp <-> 179_2.bmp similarity score:0.17717003567181927
179_1.bmp <-> 179_3.bmp similarity score:0.24613555291319858
179_2.bmp <-> 179_3.bmp similarity score:0.1070154577883472
184_4.bmp <-> 184_5.bmp similarity score:0.2294887039239001
184_4.bmp <-> 184_1.bmp similarity score:0.27705112960760997
184_4.bmp <-> 184_2.bmp similarity score:0.4268727705112961
184_4.bmp <-> 184_3.bmp similarity score:0.4589774078478002
184_5.bmp <-> 184_1.bmp similarity score:0.11771700356718193
184_5.bmp <-> 184_2.bmp similarity score:0.2164090368608799
184_5.bmp <-> 184_3.bmp similarity score:0.2794292508917955
184_1.bmp <-> 184_2.bmp similarity score:0.3222354340071344
184_1.bmp <-> 184_3.bmp similarity score:0.2259215219976219
184_2.bmp <-> 184_3.bmp similarity score:0.4221165279429251
040_5.bmp <-> 040_4.bmp similarity score:0.24019024970273484
040_5.bmp <-> 040_1.bmp similarity score:0.17360285374554102
040_5.bmp <-> 040_3.bmp similarity score:0.2734839476813318
040_5.bmp <-> 040_2.bmp similarity score:0.23305588585017836
040_4.bmp <-> 040_1.bmp similarity score:0.16884661117717004
040_4.bmp <-> 040_3.bmp similarity score:0.18430439952437574
040_4.bmp <-> 040_2.bmp similarity score:0.18192627824019025
040_1.bmp <-> 040_3.bmp similarity score:0.2080856123662307
040_1.bmp <-> 040_2.bmp similarity score:0.14863258026159334
040_3.bmp <-> 040_2.bmp similarity score:0.17360285374554102
198_1.bmp <-> 198_2.bmp similarity score:0.2556480380499406
198_1.bmp <-> 198_3.bmp similarity score:0.16765755053507728
198_1.bmp <-> 198_6.bmp similarity score:0.2699167657550535
198_1.bmp <-> 198_4.bmp similarity score:0.18668252080856124
198_1.bmp <-> 198_5.bmp similarity score:0.1807372175980975
198_2.bmp <-> 198_3.bmp similarity score:0.28180737217598095
198_2.bmp <-> 198_6.bmp similarity score:0.2116527942925089
198_2.bmp <-> 198_4.bmp similarity score:0.23662306777645659
198_2.bmp <-> 198_5.bmp similarity score:0.2972651605231867
198_3.bmp <-> 198_6.bmp similarity score:0.19500594530321047
198_3.bmp <-> 198_4.bmp similarity score:0.42568370986920334
198_3.bmp <-> 198_5.bmp similarity score:0.20332936979785968
198_6.bmp <-> 198_4.bmp similarity score:0.2211652794292509
198_6.bmp <-> 198_5.bmp similarity score:0.24494649227110582
198_4.bmp <-> 198_5.bmp similarity score:0.19143876337693222
207_2.bmp <-> 207_3.bmp similarity score:0.10820451843043995
207_2.bmp <-> 207_1.bmp similarity score:0.49227110582639716
207_2.bmp <-> 207_4.bmp similarity score:0.13317479191438764
207_2.bmp <-> 207_5.bmp similarity score:0.10107015457788347
207_2.bmp <-> 207_6.bmp similarity score:0.11296076099881094
207_3.bmp <-> 207_1.bmp similarity score:0.1117717003567182
207_3.bmp <-> 207_4.bmp similarity score:0.2497027348394768
207_3.bmp <-> 207_5.bmp similarity score:0.25326991676575505
207_3.bmp <-> 207_6.bmp similarity score:0.23067776456599287
207_1.bmp <-> 207_4.bmp similarity score:0.13317479191438764
207_1.bmp <-> 207_5.bmp similarity score:0.10107015457788347
207_1.bmp <-> 207_6.bmp similarity score:0.11058263971462545
207_4.bmp <-> 207_5.bmp similarity score:0.2164090368608799
207_4.bmp <-> 207_6.bmp similarity score:0.19262782401902498
207_5.bmp <-> 207_6.bmp similarity score:0.46730083234244946
178_4.bmp <-> 178_5.bmp similarity score:0.31272294887039237
178_4.bmp <-> 178_2.bmp similarity score:0.2734839476813318
178_4.bmp <-> 178_3.bmp similarity score:0.2259215219976219
178_4.bmp <-> 178_1.bmp similarity score:0.2497027348394768
178_5.bmp <-> 178_2.bmp similarity score:0.22473246135552913
178_5.bmp <-> 178_3.bmp similarity score:0.17717003567181927
178_5.bmp <-> 178_1.bmp similarity score:0.22473246135552913
178_2.bmp <-> 178_3.bmp similarity score:0.26397146254458975
178_2.bmp <-> 178_1.bmp similarity score:0.31391200951248516
178_3.bmp <-> 178_1.bmp similarity score:0.27586206896551724
221_1.bmp <-> 221_2.bmp similarity score:0.16765755053507728
221_1.bmp <-> 221_3.bmp similarity score:0.11058263971462545
221_1.bmp <-> 221_6.bmp similarity score:0.09869203329369798
221_1.bmp <-> 221_4.bmp similarity score:0.11414982164090369
221_1.bmp <-> 221_5.bmp similarity score:0.11652794292508918
221_2.bmp <-> 221_3.bmp similarity score:0.18430439952437574
221_2.bmp <-> 221_6.bmp similarity score:0.13079667063020214
221_2.bmp <-> 221_4.bmp similarity score:0.14863258026159334
221_2.bmp <-> 221_5.bmp similarity score:0.14744351961950058
221_3.bmp <-> 221_6.bmp similarity score:0.2853745541022592
221_3.bmp <-> 221_4.bmp similarity score:0.30083234244946494
221_3.bmp <-> 221_5.bmp similarity score:0.27586206896551724
221_6.bmp <-> 221_4.bmp similarity score:0.30677764565992865
221_6.bmp <-> 221_5.bmp similarity score:0.3626634958382878
221_4.bmp <-> 221_5.bmp similarity score:0.36623067776456597
185_4.bmp <-> 185_5.bmp similarity score:0.18906064209274673
185_4.bmp <-> 185_6.bmp similarity score:0.17717003567181927
185_4.bmp <-> 185_2.bmp similarity score:0.4482758620689655
185_4.bmp <-> 185_3.bmp similarity score:0.5695600475624257
185_4.bmp <-> 185_1.bmp similarity score:0.23662306777645659
185_5.bmp <-> 185_6.bmp similarity score:0.26872770511296074
185_5.bmp <-> 185_2.bmp similarity score:0.19143876337693222
185_5.bmp <-> 185_3.bmp similarity score:0.20214030915576695
185_5.bmp <-> 185_1.bmp similarity score:0.20332936979785968
185_6.bmp <-> 185_2.bmp similarity score:0.17954815695600476
185_6.bmp <-> 185_3.bmp similarity score:0.16765755053507728
185_6.bmp <-> 185_1.bmp similarity score:0.2568370986920333
185_2.bmp <-> 185_3.bmp similarity score:0.4161712247324614
185_2.bmp <-> 185_1.bmp similarity score:0.267538644470868
185_3.bmp <-> 185_1.bmp similarity score:0.21521997621878716
087_3.bmp <-> 087_2.bmp similarity score:0.15695600475624258
087_3.bmp <-> 087_1.bmp similarity score:0.18311533888228299
087_3.bmp <-> 087_5.bmp similarity score:0.21284185493460167
087_3.bmp <-> 087_4.bmp similarity score:0.12960760998810938
087_2.bmp <-> 087_1.bmp similarity score:0.15101070154577884
087_2.bmp <-> 087_5.bmp similarity score:0.15219976218787157
087_2.bmp <-> 087_4.bmp similarity score:0.21997621878715815
087_1.bmp <-> 087_5.bmp similarity score:0.2294887039239001
087_1.bmp <-> 087_4.bmp similarity score:0.12009512485136742
087_5.bmp <-> 087_4.bmp similarity score:0.12247324613555291
022_6.bmp <-> 022_5.bmp similarity score:0.1581450653983353
022_6.bmp <-> 022_4.bmp similarity score:0.08085612366230678
022_6.bmp <-> 022_1.bmp similarity score:0.2318668252080856
022_6.bmp <-> 022_3.bmp similarity score:0.20214030915576695
022_6.bmp <-> 022_2.bmp similarity score:0.178359096313912
022_5.bmp <-> 022_4.bmp similarity score:0.08085612366230678
022_5.bmp <-> 022_1.bmp similarity score:0.1367419738406659
022_5.bmp <-> 022_3.bmp similarity score:0.11890606420927467
022_5.bmp <-> 022_2.bmp similarity score:0.08799048751486326
022_4.bmp <-> 022_1.bmp similarity score:0.12009512485136742
022_4.bmp <-> 022_3.bmp similarity score:0.10344827586206896
022_4.bmp <-> 022_2.bmp similarity score:0.11058263971462545
022_1.bmp <-> 022_3.bmp similarity score:0.28656361474435194
022_1.bmp <-> 022_2.bmp similarity score:0.3460166468489893
022_3.bmp <-> 022_2.bmp similarity score:0.30202140309155767
106_2.bmp <-> 106_3.bmp similarity score:0.06064209274673008
106_2.bmp <-> 106_1.bmp similarity score:0.2116527942925089
106_2.bmp <-> 106_4.bmp similarity score:0.2116527942925089
106_2.bmp <-> 106_5.bmp similarity score:0.03804994054696789
106_3.bmp <-> 106_1.bmp similarity score:0.06539833531510107
106_3.bmp <-> 106_4.bmp similarity score:0.08799048751486326
106_3.bmp <-> 106_5.bmp similarity score:0.17360285374554102
106_1.bmp <-> 106_4.bmp similarity score:0.3234244946492271
106_1.bmp <-> 106_5.bmp similarity score:0.04637336504161712
106_4.bmp <-> 106_5.bmp similarity score:0.0713436385255648
143_2.bmp <-> 143_3.bmp similarity score:0.19143876337693222
143_2.bmp <-> 143_1.bmp similarity score:0.06896551724137931
143_2.bmp <-> 143_4.bmp similarity score:0.1605231866825208
143_2.bmp <-> 143_5.bmp similarity score:0.09869203329369798
143_2.bmp <-> 143_6.bmp similarity score:0.12247324613555291
143_3.bmp <-> 143_1.bmp similarity score:0.07372175980975029
143_3.bmp <-> 143_4.bmp similarity score:0.1272294887039239
143_3.bmp <-> 143_5.bmp similarity score:0.07491082045184304
143_3.bmp <-> 143_6.bmp similarity score:0.10582639714625446
143_1.bmp <-> 143_4.bmp similarity score:0.11058263971462545
143_1.bmp <-> 143_5.bmp similarity score:0.17479191438763378
143_1.bmp <-> 143_6.bmp similarity score:0.1117717003567182
143_4.bmp <-> 143_5.bmp similarity score:0.11890606420927467
143_4.bmp <-> 143_6.bmp similarity score:0.25089179548156954
143_5.bmp <-> 143_6.bmp similarity score:0.16765755053507728
041_5.bmp <-> 041_4.bmp similarity score:0.07728894173602854
041_5.bmp <-> 041_6.bmp similarity score:0.3626634958382878
041_5.bmp <-> 041_3.bmp similarity score:0.06302021403091558
041_5.bmp <-> 041_2.bmp similarity score:0.08323424494649227
041_5.bmp <-> 041_1.bmp similarity score:0.08442330558858502
041_4.bmp <-> 041_6.bmp similarity score:0.06658739595719382
041_4.bmp <-> 041_3.bmp similarity score:0.13317479191438764
041_4.bmp <-> 041_2.bmp similarity score:0.28299643281807374
041_4.bmp <-> 041_1.bmp similarity score:0.16884661117717004
041_6.bmp <-> 041_3.bmp similarity score:0.06777645659928656
041_6.bmp <-> 041_2.bmp similarity score:0.07609988109393578
041_6.bmp <-> 041_1.bmp similarity score:0.09155766944114149
041_3.bmp <-> 041_2.bmp similarity score:0.1117717003567182
041_3.bmp <-> 041_1.bmp similarity score:0.14625445897740785
041_2.bmp <-> 041_1.bmp similarity score:0.1545778834720571
165_1.bmp <-> 165_2.bmp similarity score:0.20451843043995244
165_1.bmp <-> 165_3.bmp similarity score:0.17479191438763378
165_1.bmp <-> 165_6.bmp similarity score:0.16527942925089179
165_1.bmp <-> 165_4.bmp similarity score:0.2544589774078478
165_1.bmp <-> 165_5.bmp similarity score:0.2164090368608799
165_2.bmp <-> 165_3.bmp similarity score:0.3745541022592152
165_2.bmp <-> 165_6.bmp similarity score:0.2746730083234245
165_2.bmp <-> 165_4.bmp similarity score:0.33055885850178357
165_2.bmp <-> 165_5.bmp similarity score:0.23543400713436385
165_3.bmp <-> 165_6.bmp similarity score:0.28299643281807374
165_3.bmp <-> 165_4.bmp similarity score:0.27110582639714625
165_3.bmp <-> 165_5.bmp similarity score:0.26040428061831156
